GeneID	GeneName	ka	ks	ka_div_ks_plus1
TCALIF_09077	TCALIF_09077	24	149	0.16
TCALIF_07114	TCALIF_07114	19	34	0.542857142857
TCALIF_00072.2	TCALIF_00072.2	2	16	0.117647058824
TCALIF_00072.1	TCALIF_00072.1	4	18	0.210526315789
TCALIF_06644	TCALIF_06644	67	33	1.97058823529
TCALIF_16966	TCALIF_16966	56	49	1.12
TCALIF_06645	TCALIF_06645	8	73	0.108108108108
TCALIF_11014	TCALIF_11014	10	23	0.416666666667
TCALIF_02549	TCALIF_02549	6	24	0.24
TCALIF_03883	TCALIF_03883	15	48	0.30612244898
TCALIF_06217	TCALIF_06217	62	42	1.44186046512
TCALIF_09579	TCALIF_09579	36	43	0.818181818182
TCALIF_09578	TCALIF_09578	15	47	0.3125
TCALIF_16928	TCALIF_16928	2	18	0.105263157895
TCALIF_06216	TCALIF_06216	15	11	1.25
TCALIF_09572	TCALIF_09572	35	34	1.0
TCALIF_09571	TCALIF_09571	42	48	0.857142857143
TCALIF_09570	TCALIF_09570	60	102	0.582524271845
TCALIF_09577	TCALIF_09577	10	38	0.25641025641
TCALIF_09576	TCALIF_09576	15	64	0.230769230769
TCALIF_09575	TCALIF_09575	19	9	1.9
TCALIF_16086	TCALIF_16086	38	20	1.80952380952
TCALIF_09234	TCALIF_09234	12	62	0.190476190476
TCALIF_06642	TCALIF_06642	0	85	0.0
TCALIF_01229	TCALIF_01229	16	42	0.372093023256
TCALIF_01228	TCALIF_01228	0	11	0.0
TCALIF_01227	TCALIF_01227	1	55	0.0178571428571
TCALIF_01226	TCALIF_01226	35	80	0.432098765432
TCALIF_01225	TCALIF_01225	4	20	0.190476190476
TCALIF_01224	TCALIF_01224	33	71	0.458333333333
TCALIF_01222	TCALIF_01222	34	84	0.4
TCALIF_01221	TCALIF_01221	40	57	0.689655172414
TCALIF_01220	TCALIF_01220	16	33	0.470588235294
TCALIF_10078	TCALIF_10078	639	407	1.56617647059
TCALIF_10079	TCALIF_10079	4	24	0.16
TCALIF_14029	TCALIF_14029	32	38	0.820512820513
TCALIF_09237	TCALIF_09237	66	60	1.08196721311
TCALIF_10070	TCALIF_10070	18	13	1.28571428571
TCALIF_14022	TCALIF_14022	6	8	0.666666666667
TCALIF_10072	TCALIF_10072	16	36	0.432432432432
TCALIF_14020	TCALIF_14020	41	10	3.72727272727
TCALIF_10074	TCALIF_10074	5	17	0.277777777778
TCALIF_02541	TCALIF_02541	29	16	1.70588235294
TCALIF_14025	TCALIF_14025	9	24	0.36
TCALIF_14024	TCALIF_14024	4	30	0.129032258065
TCALIF_15774	TCALIF_15774	11	28	0.379310344828
TCALIF_15775	TCALIF_15775	18	6	2.57142857143
TCALIF_11219	TCALIF_11219	20	122	0.162601626016
TCALIF_16088	TCALIF_16088	6	2	2.0
TCALIF_15770	TCALIF_15770	25	34	0.714285714286
TCALIF_15771	TCALIF_15771	7	20	0.333333333333
TCALIF_15772	TCALIF_15772	0	8	0.0
TCALIF_11213	TCALIF_11213	17	51	0.326923076923
TCALIF_11212	TCALIF_11212	27	35	0.75
TCALIF_11211	TCALIF_11211	70	75	0.921052631579
TCALIF_11210	TCALIF_11210	12	23	0.5
TCALIF_15778	TCALIF_15778	8	2	2.66666666667
TCALIF_15779	TCALIF_15779	14	57	0.241379310345
TCALIF_11215	TCALIF_11215	19	7	2.375
TCALIF_11214	TCALIF_11214	27	47	0.5625
TCALIF_05201	TCALIF_05201	40	105	0.377358490566
TCALIF_02545	TCALIF_02545	2	25	0.0769230769231
TCALIF_05200	TCALIF_05200	44	48	0.897959183673
TCALIF_05203	TCALIF_05203	2	23	0.0833333333333
TCALIF_04195	TCALIF_04195	24	47	0.5
TCALIF_03892	TCALIF_03892	10	31	0.3125
TCALIF_05202	TCALIF_05202	24	94	0.252631578947
TCALIF_03893	TCALIF_03893	20	26	0.740740740741
TCALIF_05205	TCALIF_05205	96	96	0.989690721649
TCALIF_03890	TCALIF_03890	37	36	1.0
TCALIF_05204	TCALIF_05204	20	59	0.333333333333
TCALIF_14791	TCALIF_14791	18	41	0.428571428571
TCALIF_14790	TCALIF_14790	0	8	0.0
TCALIF_14793	TCALIF_14793	25	34	0.714285714286
TCALIF_14792	TCALIF_14792	4	4	0.8
TCALIF_14795	TCALIF_14795	7	4	1.4
TCALIF_14794	TCALIF_14794	9	12	0.692307692308
TCALIF_14797	TCALIF_14797	71	36	1.91891891892
TCALIF_14796	TCALIF_14796	35	44	0.777777777778
TCALIF_14799	TCALIF_14799	15	37	0.394736842105
TCALIF_14798	TCALIF_14798	2	21	0.0909090909091
TCALIF_05206	TCALIF_05206	41	65	0.621212121212
TCALIF_10298	TCALIF_10298	0	21	0.0
TCALIF_10299	TCALIF_10299	51	67	0.75
TCALIF_03897	TCALIF_03897	64	117	0.542372881356
TCALIF_15510	TCALIF_15510	42	41	1.0
TCALIF_15511	TCALIF_15511	38	41	0.904761904762
TCALIF_15512	TCALIF_15512	42	4	8.4
TCALIF_15513	TCALIF_15513	275	137	1.99275362319
TCALIF_15514	TCALIF_15514	26	31	0.8125
TCALIF_15515	TCALIF_15515	30	17	1.66666666667
TCALIF_15516	TCALIF_15516	8	15	0.5
TCALIF_08184	TCALIF_08184	48	44	1.06666666667
TCALIF_05344	TCALIF_05344	13	83	0.154761904762
TCALIF_05345	TCALIF_05345	30	17	1.66666666667
TCALIF_05346	TCALIF_05346	13	19	0.65
TCALIF_05835	TCALIF_05835	1	9	0.1
TCALIF_05340	TCALIF_05340	6	40	0.146341463415
TCALIF_05341	TCALIF_05341	12	17	0.666666666667
TCALIF_05342	TCALIF_05342	91	78	1.15189873418
TCALIF_05343	TCALIF_05343	24	57	0.413793103448
TCALIF_03680	TCALIF_03680	5	14	0.333333333333
TCALIF_03687	TCALIF_03687	18	72	0.246575342466
TCALIF_11013	TCALIF_11013	43	82	0.518072289157
TCALIF_03686	TCALIF_03686	11	26	0.407407407407
TCALIF_08156	TCALIF_08156	41	86	0.471264367816
TCALIF_08157	TCALIF_08157	62	112	0.548672566372
TCALIF_08154	TCALIF_08154	28	50	0.549019607843
TCALIF_08155	TCALIF_08155	3	33	0.0882352941176
TCALIF_08620	TCALIF_08620	17	32	0.515151515152
TCALIF_08621	TCALIF_08621	2	12	0.153846153846
TCALIF_08622	TCALIF_08622	5	39	0.125
TCALIF_08151	TCALIF_08151	17	87	0.193181818182
TCALIF_00369	TCALIF_00369	33	72	0.452054794521
TCALIF_08182	TCALIF_08182	52	98	0.525252525253
TCALIF_08629	TCALIF_08629	3	50	0.0588235294118
TCALIF_08159	TCALIF_08159	30	33	0.882352941176
TCALIF_08295	TCALIF_08295	16	10	1.45454545455
TCALIF_11012	TCALIF_11012	39	30	1.25806451613
TCALIF_03689	TCALIF_03689	102	74	1.36
TCALIF_12061	TCALIF_12061	24	63	0.375
TCALIF_03688	TCALIF_03688	0	34	0.0
TCALIF_00368	TCALIF_00368	8	30	0.258064516129
TCALIF_08189	TCALIF_08189	16	49	0.32
TCALIF_09903	TCALIF_09903	39	87	0.443181818182
TCALIF_12745	TCALIF_12745	19	16	1.11764705882
TCALIF_12747	TCALIF_12747	30	26	1.11111111111
TCALIF_12740	TCALIF_12740	72	45	1.5652173913
TCALIF_12741	TCALIF_12741	27	109	0.245454545455
TCALIF_12742	TCALIF_12742	16	35	0.444444444444
TCALIF_12748	TCALIF_12748	8	46	0.170212765957
TCALIF_12749	TCALIF_12749	10	54	0.181818181818
TCALIF_12060	TCALIF_12060	30	43	0.681818181818
TCALIF_05973	TCALIF_05973	2	9	0.2
TCALIF_10928	TCALIF_10928	7	68	0.101449275362
TCALIF_10929	TCALIF_10929	6	16	0.352941176471
TCALIF_00847	TCALIF_00847	17	58	0.28813559322
TCALIF_10922	TCALIF_10922	5	29	0.166666666667
TCALIF_10923	TCALIF_10923	13	89	0.144444444444
TCALIF_10921	TCALIF_10921	16	10	1.45454545455
TCALIF_10927	TCALIF_10927	6	35	0.166666666667
TCALIF_10924	TCALIF_10924	12	21	0.545454545455
TCALIF_10925	TCALIF_10925	4	28	0.137931034483
TCALIF_06870	TCALIF_06870	4	17	0.222222222222
TCALIF_04390	TCALIF_04390	17	18	0.894736842105
TCALIF_12560	TCALIF_12560	4	63	0.0625
TCALIF_12561	TCALIF_12561	20	31	0.625
TCALIF_12562	TCALIF_12562	18	13	1.28571428571
TCALIF_12563	TCALIF_12563	14	32	0.424242424242
TCALIF_12564	TCALIF_12564	15	31	0.46875
TCALIF_12565	TCALIF_12565	22	78	0.278481012658
TCALIF_12566	TCALIF_12566	63	198	0.316582914573
TCALIF_12567	TCALIF_12567	14	97	0.142857142857
TCALIF_12568	TCALIF_12568	26	35	0.722222222222
TCALIF_12569	TCALIF_12569	0	17	0.0
TCALIF_12299	TCALIF_12299	14	14	0.933333333333
TCALIF_04289	TCALIF_04289	16	72	0.219178082192
TCALIF_11119	TCALIF_11119	5	44	0.111111111111
TCALIF_02177	TCALIF_02177	26	88	0.292134831461
TCALIF_07131	TCALIF_07131	16	27	0.571428571429
TCALIF_07130	TCALIF_07130	9	27	0.321428571429
TCALIF_07133	TCALIF_07133	6	34	0.171428571429
TCALIF_07132	TCALIF_07132	40	50	0.78431372549
TCALIF_07135	TCALIF_07135	8	10	0.727272727273
TCALIF_07134	TCALIF_07134	4	16	0.235294117647
TCALIF_03161	TCALIF_03161	17	61	0.274193548387
TCALIF_07139	TCALIF_07139	18	36	0.486486486486
TCALIF_07138	TCALIF_07138	61	178	0.340782122905
TCALIF_14359	TCALIF_14359	18	44	0.4
TCALIF_05766	TCALIF_05766	61	77	0.782051282051
TCALIF_03168	TCALIF_03168	4	19	0.2
TCALIF_03169	TCALIF_03169	2	12	0.153846153846
TCALIF_02561	TCALIF_02561	29	115	0.25
TCALIF_02560	TCALIF_02560	0	22	0.0
TCALIF_02563	TCALIF_02563	32	82	0.385542168675
TCALIF_02562	TCALIF_02562	4	22	0.173913043478
TCALIF_02565	TCALIF_02565	20	99	0.2
TCALIF_02564	TCALIF_02564	13	18	0.684210526316
TCALIF_02567	TCALIF_02567	46	67	0.676470588235
TCALIF_09860	TCALIF_09860	29	54	0.527272727273
TCALIF_02569	TCALIF_02569	19	112	0.16814159292
TCALIF_02568	TCALIF_02568	10	25	0.384615384615
TCALIF_06668	TCALIF_06668	4	18	0.210526315789
TCALIF_08840	TCALIF_08840	7	7	0.875
TCALIF_08841	TCALIF_08841	41	61	0.661290322581
TCALIF_11019	TCALIF_11019	27	48	0.551020408163
TCALIF_08843	TCALIF_08843	76	148	0.510067114094
TCALIF_08844	TCALIF_08844	13	62	0.206349206349
TCALIF_08845	TCALIF_08845	14	32	0.424242424242
TCALIF_08847	TCALIF_08847	30	121	0.245901639344
TCALIF_08848	TCALIF_08848	11	13	0.785714285714
TCALIF_08849	TCALIF_08849	62	41	1.47619047619
TCALIF_03197	TCALIF_03197	9	37	0.236842105263
TCALIF_07399	TCALIF_07399	7	66	0.10447761194
TCALIF_07398	TCALIF_07398	20	84	0.235294117647
TCALIF_05858	TCALIF_05858	9	37	0.236842105263
TCALIF_07395	TCALIF_07395	17	84	0.2
TCALIF_07394	TCALIF_07394	14	43	0.318181818182
TCALIF_07396	TCALIF_07396	4	26	0.148148148148
TCALIF_07391	TCALIF_07391	16	17	0.888888888889
TCALIF_07390	TCALIF_07390	33	35	0.916666666667
TCALIF_07393	TCALIF_07393	46	206	0.222222222222
TCALIF_07392	TCALIF_07392	11	47	0.229166666667
TCALIF_11018	TCALIF_11018	22	31	0.6875
TCALIF_08053	TCALIF_08053	4	17	0.222222222222
TCALIF_06282	TCALIF_06282	4	18	0.210526315789
TCALIF_08052	TCALIF_08052	27	31	0.84375
TCALIF_08051	TCALIF_08051	6	36	0.162162162162
TCALIF_06392	TCALIF_06392	71	62	1.12698412698
TCALIF_08050	TCALIF_08050	56	97	0.571428571429
TCALIF_06393	TCALIF_06393	10	16	0.588235294118
TCALIF_04084	TCALIF_04084	26	63	0.40625
TCALIF_06390	TCALIF_06390	65	157	0.411392405063
TCALIF_04085	TCALIF_04085	7	43	0.159090909091
TCALIF_06391	TCALIF_06391	21	14	1.4
TCALIF_04086	TCALIF_04086	29	65	0.439393939394
TCALIF_09723.1	TCALIF_09723.1	4	23	0.166666666667
TCALIF_06396	TCALIF_06396	13	53	0.240740740741
TCALIF_09723.2	TCALIF_09723.2	0	6	0.0
TCALIF_06397	TCALIF_06397	16	45	0.347826086957
TCALIF_13162	TCALIF_13162	24	14	1.6
TCALIF_13161	TCALIF_13161	22	20	1.04761904762
TCALIF_13160	TCALIF_13160	2	45	0.0434782608696
TCALIF_13167	TCALIF_13167	10	6	1.42857142857
TCALIF_13166	TCALIF_13166	19	59	0.316666666667
TCALIF_13165	TCALIF_13165	23	43	0.522727272727
TCALIF_09051	TCALIF_09051	53	52	1.0
TCALIF_06395	TCALIF_06395	16	55	0.285714285714
TCALIF_16539	TCALIF_16539	57	40	1.39024390244
TCALIF_16538	TCALIF_16538	16	6	2.28571428571
TCALIF_16533	TCALIF_16533	2	19	0.1
TCALIF_06454	TCALIF_06454	2	49	0.04
TCALIF_16531	TCALIF_16531	8	1	4.0
TCALIF_16530	TCALIF_16530	4	0	4.0
TCALIF_16537	TCALIF_16537	32	12	2.46153846154
TCALIF_16536	TCALIF_16536	2	0	2.0
TCALIF_16535	TCALIF_16535	14	6	2.0
TCALIF_16534	TCALIF_16534	42	38	1.07692307692
TCALIF_02789	TCALIF_02789	27	29	0.9
TCALIF_09057	TCALIF_09057	9	59	0.15
TCALIF_12068	TCALIF_12068	47	76	0.61038961039
TCALIF_01032	TCALIF_01032	12	43	0.272727272727
TCALIF_01033	TCALIF_01033	19	31	0.59375
TCALIF_01030	TCALIF_01030	20	49	0.4
TCALIF_01031	TCALIF_01031	14	36	0.378378378378
TCALIF_01036	TCALIF_01036	37	120	0.305785123967
TCALIF_01037	TCALIF_01037	0	14	0.0
TCALIF_01034	TCALIF_01034	0	11	0.0
TCALIF_01035	TCALIF_01035	24	54	0.436363636364
TCALIF_00421	TCALIF_00421	2	16	0.117647058824
TCALIF_01038	TCALIF_01038	29	29	0.966666666667
TCALIF_01039	TCALIF_01039	22	51	0.423076923077
TCALIF_09867	TCALIF_09867	6	43	0.136363636364
TCALIF_02788	TCALIF_02788	58	138	0.41726618705
TCALIF_04204	TCALIF_04204	15	95	0.15625
TCALIF_02036	TCALIF_02036	16	13	1.14285714286
TCALIF_10077	TCALIF_10077	47	68	0.68115942029
TCALIF_06918	TCALIF_06918	60	98	0.606060606061
TCALIF_06919	TCALIF_06919	22	74	0.293333333333
TCALIF_06448	TCALIF_06448	31	55	0.553571428571
TCALIF_06449	TCALIF_06449	16	27	0.571428571429
TCALIF_06914	TCALIF_06914	98	94	1.03157894737
TCALIF_06915	TCALIF_06915	8	23	0.333333333333
TCALIF_06916	TCALIF_06916	26	10	2.36363636364
TCALIF_06917	TCALIF_06917	4	22	0.173913043478
TCALIF_06442	TCALIF_06442	12	16	0.705882352941
TCALIF_06911	TCALIF_06911	4	13	0.285714285714
TCALIF_06912	TCALIF_06912	12	20	0.571428571429
TCALIF_06913	TCALIF_06913	17	50	0.333333333333
TCALIF_17000	TCALIF_17000	82	59	1.36666666667
TCALIF_17001	TCALIF_17001	8	26	0.296296296296
TCALIF_17002	TCALIF_17002	0	4	0.0
TCALIF_17003	TCALIF_17003	33	20	1.57142857143
TCALIF_17004	TCALIF_17004	64	36	1.72972972973
TCALIF_17006	TCALIF_17006	64	51	1.23076923077
TCALIF_17007	TCALIF_17007	3	27	0.107142857143
TCALIF_17008	TCALIF_17008	0	26	0.0
TCALIF_17009	TCALIF_17009	15	16	0.882352941176
TCALIF_06283	TCALIF_06283	6	20	0.285714285714
TCALIF_02035	TCALIF_02035	49	95	0.510416666667
TCALIF_04942	TCALIF_04942	30	53	0.555555555556
TCALIF_02785	TCALIF_02785	8	34	0.228571428571
TCALIF_02784	TCALIF_02784	16	54	0.290909090909
TCALIF_09986	TCALIF_09986	47	287	0.163194444444
TCALIF_14272	TCALIF_14272	15	21	0.681818181818
TCALIF_00317.2	TCALIF_00317.2	54	96	0.556701030928
TCALIF_00317.1	TCALIF_00317.1	6	10	0.545454545455
TCALIF_07989	TCALIF_07989	24	20	1.14285714286
TCALIF_09338	TCALIF_09338	50	81	0.609756097561
TCALIF_11577	TCALIF_11577	10	23	0.416666666667
TCALIF_02787	TCALIF_02787	43	87	0.488636363636
TCALIF_13534.1	TCALIF_13534.1	23	39	0.575
TCALIF_13534.2	TCALIF_13534.2	12	16	0.705882352941
TCALIF_13534.3	TCALIF_13534.3	16	29	0.533333333333
TCALIF_04205	TCALIF_04205	63	134	0.466666666667
TCALIF_14273	TCALIF_14273	74	59	1.23333333333
TCALIF_02031	TCALIF_02031	20	60	0.327868852459
TCALIF_16332	TCALIF_16332	4	18	0.210526315789
TCALIF_00079	TCALIF_00079	2	6	0.285714285714
TCALIF_00078	TCALIF_00078	4	19	0.2
TCALIF_02786	TCALIF_02786	8	46	0.170212765957
TCALIF_00071	TCALIF_00071	28	19	1.4
TCALIF_00070	TCALIF_00070	0	25	0.0
TCALIF_00073	TCALIF_00073	10	37	0.263157894737
TCALIF_00075	TCALIF_00075	22	6	3.14285714286
TCALIF_00074	TCALIF_00074	0	45	0.0
TCALIF_00077	TCALIF_00077	13	26	0.481481481481
TCALIF_00076	TCALIF_00076	14	7	1.75
TCALIF_02030	TCALIF_02030	4	12	0.307692307692
TCALIF_07983	TCALIF_07983	18	10	1.63636363636
TCALIF_07985	TCALIF_07985	31	64	0.476923076923
TCALIF_09490	TCALIF_09490	34	112	0.300884955752
TCALIF_09491	TCALIF_09491	21	96	0.216494845361
TCALIF_09492	TCALIF_09492	2	26	0.0740740740741
TCALIF_09493	TCALIF_09493	22	146	0.149659863946
TCALIF_09494	TCALIF_09494	29	40	0.707317073171
TCALIF_05132	TCALIF_05132	14	36	0.378378378378
TCALIF_05131	TCALIF_05131	86	155	0.551282051282
TCALIF_09497	TCALIF_09497	54	63	0.84375
TCALIF_09498	TCALIF_09498	18	10	1.63636363636
TCALIF_09499	TCALIF_09499	10	51	0.192307692308
TCALIF_09148	TCALIF_09148	13	50	0.254901960784
TCALIF_09985	TCALIF_09985	0	24	0.0
TCALIF_06108.1	TCALIF_06108.1	0	10	0.0
TCALIF_05139	TCALIF_05139	32	93	0.340425531915
TCALIF_05138	TCALIF_05138	52	52	0.981132075472
TCALIF_04512	TCALIF_04512	71	126	0.55905511811
TCALIF_04513	TCALIF_04513	17	34	0.485714285714
TCALIF_04510	TCALIF_04510	114	89	1.26666666667
TCALIF_04511	TCALIF_04511	11	44	0.244444444444
TCALIF_04516	TCALIF_04516	0	10	0.0
TCALIF_14581	TCALIF_14581	55	47	1.14583333333
TCALIF_04514	TCALIF_04514	38	82	0.457831325301
TCALIF_04515	TCALIF_04515	30	67	0.441176470588
TCALIF_10889	TCALIF_10889	67	85	0.779069767442
TCALIF_04518	TCALIF_04518	30	34	0.857142857143
TCALIF_04519	TCALIF_04519	11	90	0.120879120879
TCALIF_14588	TCALIF_14588	2	22	0.0869565217391
TCALIF_14589	TCALIF_14589	47	45	1.02173913043
TCALIF_02780	TCALIF_02780	23	50	0.450980392157
TCALIF_16555	TCALIF_16555	17	16	1.0
TCALIF_00853	TCALIF_00853	7	22	0.304347826087
TCALIF_14357	TCALIF_14357	31	57	0.534482758621
TCALIF_15987	TCALIF_15987	27	37	0.710526315789
TCALIF_15986	TCALIF_15986	52	46	1.10638297872
TCALIF_15985	TCALIF_15985	8	16	0.470588235294
TCALIF_15984	TCALIF_15984	13	6	1.85714285714
TCALIF_15983	TCALIF_15983	56	70	0.788732394366
TCALIF_15981	TCALIF_15981	34	83	0.404761904762
TCALIF_15980	TCALIF_15980	40	51	0.769230769231
TCALIF_09726	TCALIF_09726	13	106	0.121495327103
TCALIF_09727	TCALIF_09727	37	110	0.333333333333
TCALIF_09724	TCALIF_09724	27	41	0.642857142857
TCALIF_09725	TCALIF_09725	9	2	3.0
TCALIF_09722	TCALIF_09722	19	54	0.345454545455
TCALIF_15989	TCALIF_15989	11	18	0.578947368421
TCALIF_15988	TCALIF_15988	5	1	2.5
TCALIF_09804	TCALIF_09804	8	29	0.266666666667
TCALIF_15275	TCALIF_15275	25	12	1.92307692308
TCALIF_14356	TCALIF_14356	20	35	0.555555555556
TCALIF_05765	TCALIF_05765	0	45	0.0
TCALIF_14975	TCALIF_14975	40	69	0.571428571429
TCALIF_02281.1	TCALIF_02281.1	66	147	0.445945945946
TCALIF_02782	TCALIF_02782	7	14	0.466666666667
TCALIF_07896	TCALIF_07896	36	96	0.371134020619
TCALIF_07897	TCALIF_07897	68	18	3.57894736842
TCALIF_07894	TCALIF_07894	2	20	0.0952380952381
TCALIF_07895	TCALIF_07895	36	39	0.9
TCALIF_07892	TCALIF_07892	8	23	0.333333333333
TCALIF_07893	TCALIF_07893	19	40	0.463414634146
TCALIF_07890	TCALIF_07890	3	17	0.166666666667
TCALIF_07891	TCALIF_07891	8	1	4.0
TCALIF_14274	TCALIF_14274	8	13	0.571428571429
TCALIF_11407	TCALIF_11407	2	8	0.222222222222
TCALIF_15185	TCALIF_15185	10	7	1.25
TCALIF_15184	TCALIF_15184	0	12	0.0
TCALIF_11402	TCALIF_11402	4	19	0.2
TCALIF_11403	TCALIF_11403	16	58	0.271186440678
TCALIF_11400	TCALIF_11400	14	101	0.137254901961
TCALIF_11401	TCALIF_11401	12	20	0.571428571429
TCALIF_14275	TCALIF_14275	13	18	0.684210526316
TCALIF_13952	TCALIF_13952	55	69	0.785714285714
TCALIF_03358	TCALIF_03358	11	46	0.234042553191
TCALIF_13804	TCALIF_13804	61	310	0.1961414791
TCALIF_13805	TCALIF_13805	17	47	0.354166666667
TCALIF_13374	TCALIF_13374	68	21	3.09090909091
TCALIF_13800	TCALIF_13800	2	2	0.666666666667
TCALIF_13373	TCALIF_13373	11	9	1.1
TCALIF_13370	TCALIF_13370	15	24	0.6
TCALIF_13803	TCALIF_13803	5	6	0.714285714286
TCALIF_07096	TCALIF_07096	3	35	0.0833333333333
TCALIF_07097	TCALIF_07097	4	20	0.190476190476
TCALIF_07094	TCALIF_07094	130	149	0.866666666667
TCALIF_07095	TCALIF_07095	18	23	0.75
TCALIF_13378	TCALIF_13378	45	95	0.46875
TCALIF_07091	TCALIF_07091	19	15	1.1875
TCALIF_15235	TCALIF_15235	8	11	0.666666666667
TCALIF_15234	TCALIF_15234	18	10	1.63636363636
TCALIF_15237	TCALIF_15237	3	25	0.115384615385
TCALIF_15236	TCALIF_15236	12	47	0.25
TCALIF_15230	TCALIF_15230	40	17	2.22222222222
TCALIF_15232	TCALIF_15232	13	29	0.433333333333
TCALIF_03065	TCALIF_03065	30	64	0.461538461538
TCALIF_15238	TCALIF_15238	13	4	2.6
TCALIF_10884	TCALIF_10884	7	80	0.0864197530864
TCALIF_02918	TCALIF_02918	26	39	0.65
TCALIF_12789	TCALIF_12789	27	23	1.125
TCALIF_06430	TCALIF_06430	9	23	0.375
TCALIF_02910	TCALIF_02910	15	35	0.416666666667
TCALIF_02911	TCALIF_02911	0	58	0.0
TCALIF_02912	TCALIF_02912	18	22	0.782608695652
TCALIF_02914	TCALIF_02914	28	70	0.394366197183
TCALIF_02915	TCALIF_02915	6	14	0.4
TCALIF_02916	TCALIF_02916	2	28	0.0689655172414
TCALIF_02917	TCALIF_02917	10	10	0.909090909091
TCALIF_03353	TCALIF_03353	48	109	0.436363636364
TCALIF_04778	TCALIF_04778	108	165	0.650602409639
TCALIF_04779	TCALIF_04779	46	107	0.425925925926
TCALIF_04776	TCALIF_04776	39	75	0.513157894737
TCALIF_04777	TCALIF_04777	17	6	2.42857142857
TCALIF_04774	TCALIF_04774	23	105	0.216981132075
TCALIF_03352	TCALIF_03352	28	21	1.27272727273
TCALIF_04772	TCALIF_04772	8	29	0.266666666667
TCALIF_04773	TCALIF_04773	16	46	0.340425531915
TCALIF_04770	TCALIF_04770	10	32	0.30303030303
TCALIF_04771	TCALIF_04771	4	3	1.0
TCALIF_07278	TCALIF_07278	45	93	0.478723404255
TCALIF_07279	TCALIF_07279	39	78	0.493670886076
TCALIF_03209	TCALIF_03209	19	90	0.208791208791
TCALIF_03208	TCALIF_03208	16	83	0.190476190476
TCALIF_03207	TCALIF_03207	50	63	0.78125
TCALIF_03206	TCALIF_03206	40	85	0.46511627907
TCALIF_07270	TCALIF_07270	0	28	0.0
TCALIF_07271	TCALIF_07271	26	46	0.553191489362
TCALIF_07276	TCALIF_07276	22	86	0.252873563218
TCALIF_15274	TCALIF_15274	46	51	0.884615384615
TCALIF_03201	TCALIF_03201	6	46	0.127659574468
TCALIF_07275	TCALIF_07275	6	39	0.15
TCALIF_09955.1	TCALIF_09955.1	45	31	1.40625
TCALIF_09955.2	TCALIF_09955.2	23	21	1.04545454545
TCALIF_11575	TCALIF_11575	17	37	0.447368421053
TCALIF_00424	TCALIF_00424	45	77	0.576923076923
TCALIF_14337	TCALIF_14337	4	9	0.4
TCALIF_05528	TCALIF_05528	10	2	3.33333333333
TCALIF_12179	TCALIF_12179	2	14	0.133333333333
TCALIF_12178	TCALIF_12178	0	17	0.0
TCALIF_12177	TCALIF_12177	6	3	1.5
TCALIF_12176	TCALIF_12176	224	675	0.331360946746
TCALIF_12174	TCALIF_12174	6	52	0.11320754717
TCALIF_12173	TCALIF_12173	5	52	0.0943396226415
TCALIF_11835	TCALIF_11835	0	32	0.0
TCALIF_12171	TCALIF_12171	18	65	0.272727272727
TCALIF_12170	TCALIF_12170	4	13	0.285714285714
TCALIF_15841	TCALIF_15841	36	33	1.05882352941
TCALIF_16334	TCALIF_16334	44	40	1.07317073171
TCALIF_10881	TCALIF_10881	0	7	0.0
TCALIF_15846	TCALIF_15846	0	12	0.0
TCALIF_14336	TCALIF_14336	13	6	1.85714285714
TCALIF_14868	TCALIF_14868	5	17	0.277777777778
TCALIF_14643	TCALIF_14643	24	7	3.0
TCALIF_10880	TCALIF_10880	11	141	0.0774647887324
TCALIF_14642	TCALIF_14642	6	14	0.4
TCALIF_14967	TCALIF_14967	8	8	0.888888888889
TCALIF_14641	TCALIF_14641	25	33	0.735294117647
TCALIF_14640	TCALIF_14640	5	2	1.66666666667
TCALIF_02204	TCALIF_02204	49	95	0.510416666667
TCALIF_14647	TCALIF_14647	25	53	0.462962962963
TCALIF_14862	TCALIF_14862	49	61	0.790322580645
TCALIF_01939	TCALIF_01939	2	27	0.0714285714286
TCALIF_01938	TCALIF_01938	48	74	0.64
TCALIF_10883	TCALIF_10883	30	56	0.526315789474
TCALIF_14645	TCALIF_14645	39	40	0.951219512195
TCALIF_14334	TCALIF_14334	12	22	0.521739130435
TCALIF_01931	TCALIF_01931	2	19	0.1
TCALIF_14644	TCALIF_14644	22	29	0.733333333333
TCALIF_01937	TCALIF_01937	109	104	1.0380952381
TCALIF_01936	TCALIF_01936	4	123	0.0322580645161
TCALIF_01935	TCALIF_01935	38	157	0.240506329114
TCALIF_01934	TCALIF_01934	56	190	0.293193717277
TCALIF_00516	TCALIF_00516	12	70	0.169014084507
TCALIF_00517	TCALIF_00517	0	21	0.0
TCALIF_00514	TCALIF_00514	6	39	0.15
TCALIF_00515	TCALIF_00515	53	160	0.329192546584
TCALIF_00512	TCALIF_00512	4	5	0.666666666667
TCALIF_00513	TCALIF_00513	26	52	0.490566037736
TCALIF_00511	TCALIF_00511	32	37	0.842105263158
TCALIF_16274	TCALIF_16274	13	11	1.08333333333
TCALIF_16275	TCALIF_16275	2	16	0.117647058824
TCALIF_16276	TCALIF_16276	3	8	0.333333333333
TCALIF_16277	TCALIF_16277	8	20	0.380952380952
TCALIF_16270	TCALIF_16270	29	49	0.58
